GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,ESTAB,EMP,PAYQTR1,PAYANN
44,Rhode Island,4233,Lumber and other construction materials merchant wholesalers,48,692,10364,43684
44,Rhode Island,4234,Professional and commercial equipment and supplies merchant wholesalers,138,1914,35018,141992
44,Rhode Island,4235,Metal and mineral (except petroleum) merchant wholesalers,35,866,9486,39055
44,Rhode Island,4236,Household appliances and electrical and electronic goods merchant wholesalers,87,2538,60033,226838
44,Rhode Island,4237,"Hardware, plumbing and heating equipment and supplies merchant wholesalers",66,638,8595,35679
44,Rhode Island,4238,"Machinery, equipment, and supplies merchant wholesalers",130,1441,25118,97229
44,Rhode Island,4239,Miscellaneous durable goods merchant wholesalers,173,4014,129642,389823
44,Rhode Island,4241,Paper and paper product merchant wholesalers,38,749,12256,48946
44,Rhode Island,4242,Drugs and druggists' sundries merchant wholesalers,32,370,10905,36630
44,Rhode Island,4243,"Apparel, piece goods, and notions merchant wholesalers",34,715,8381,35628
44,Rhode Island,4244,Grocery and related product merchant wholesalers,147,2677,33425,145179
44,Rhode Island,4245,Farm product raw material merchant wholesalers,4,6,27,335
44,Rhode Island,4246,Chemical and allied products merchant wholesalers,48,584,10208,45558
44,Rhode Island,4247,Petroleum and petroleum products merchant wholesalers,12,100,1397,5963
44,Rhode Island,4248,"Beer, wine, and distilled alcoholic beverage merchant wholesalers",23,471,8921,33606
44,Rhode Island,4249,Miscellaneous nondurable goods merchant wholesalers,52,498,5381,25049
44,Rhode Island,4251,Wholesale electronic markets and agents and brokers,154,615,9327,43315
44,Rhode Island,4411,Automobile dealers,184,3730,43091,195289
44,Rhode Island,4412,Other motor vehicle dealers,56,343,3347,16826
44,Rhode Island,4413,"Automotive parts, accessories, and tire stores",151,1320,10177,43812
44,Rhode Island,4421,Furniture stores,63,413,4183,18538
44,Rhode Island,4422,Home furnishings stores,97,1025,4703,22970
44,Rhode Island,4431,Electronics and appliance stores,139,1115,7344,32399
44,Rhode Island,4441,Building material and supplies dealers,185,3622,28790,127249
44,Rhode Island,4442,Lawn and garden equipment and supplies stores,62,360,2571,13700
44,Rhode Island,4451,Grocery stores,339,10541,58729,242285
44,Rhode Island,4452,Specialty food stores,97,692,3235,14998
44,Rhode Island,4453,"Beer, wine, and liquor stores",233,1357,7255,32411
44,Rhode Island,4461,Health and personal care stores,385,4986,57113,227125
44,Rhode Island,4471,Gasoline stations,306,2009,11450,49115
44,Rhode Island,4481,Clothing stores,337,4157,16053,72483
44,Rhode Island,4482,Shoe stores,71,585,2378,10269
44,Rhode Island,4483,"Jewelry, luggage, and leather goods stores",87,392,3061,13006
44,Rhode Island,4511,"Sporting goods, hobby, and musical instrument stores",129,1224,5748,25860
44,Rhode Island,4512,Book stores and news dealers,23,292,995,4318
44,Rhode Island,4521,Department stores,18,2583,13565,56042
44,Rhode Island,4529,Other general merchandise stores,125,3408,19661,81609
44,Rhode Island,4531,Florists,58,188,755,3654
44,Rhode Island,4532,"Office supplies, stationery, and gift stores",120,822,3174,14322
44,Rhode Island,4533,Used merchandise stores,73,699,2331,10521
44,Rhode Island,4539,Other miscellaneous store retailers,165,839,4416,21581
44,Rhode Island,4541,Electronic shopping and mail-order houses,112,938,9227,38092
44,Rhode Island,4542,Vending machine operators,14,21,103,379
44,Rhode Island,4543,Direct selling establishments,147,1317,15268,59451
44,Rhode Island,4811,Scheduled air transportation,8,289,3275,11867
44,Rhode Island,4812,Nonscheduled air transportation,2,a,D,D
44,Rhode Island,4831,"Deep sea, coastal, and great lakes water transportation",7,62,685,3548
44,Rhode Island,4832,Inland water transportation,1,a,D,D
44,Rhode Island,4841,General freight trucking,189,1891,19952,86127
44,Rhode Island,4842,Specialized freight trucking,141,1500,16896,79836
44,Rhode Island,4852,Interurban and rural bus transportation,2,c,D,D
44,Rhode Island,4853,Taxi and limousine service,48,288,1563,7406
44,Rhode Island,4854,School and employee bus transportation,41,2275,10823,45410
44,Rhode Island,4855,Charter bus industry,2,b,D,D
44,Rhode Island,4859,Other transit and ground passenger transportation,29,345,1239,6910
44,Rhode Island,4862,Pipeline transportation of natural gas,1,a,D,D
44,Rhode Island,4869,Other pipeline transportation,1,a,D,D
44,Rhode Island,4871,"Scenic and sightseeing transportation, land",5,32,363,1664
44,Rhode Island,4872,"Scenic and sightseeing transportation, water",32,33,318,2751
44,Rhode Island,4879,"Scenic and sightseeing transportation, other",1,a,D,D
44,Rhode Island,4881,Support activities for air transportation,13,258,1645,7201
44,Rhode Island,4883,Support activities for water transportation,18,375,3151,13604
44,Rhode Island,4884,Support activities for road transportation,46,466,3249,16256
44,Rhode Island,4885,Freight transportation arrangement,38,263,3521,15411
44,Rhode Island,4889,Other support activities for transportation,4,25,204,1321
44,Rhode Island,4921,Couriers and express delivery services,27,1594,17368,73027
44,Rhode Island,4922,Local messengers and local delivery,14,181,1544,7158
44,Rhode Island,4931,Warehousing and storage,26,1415,15883,60751
44,Rhode Island,5111,"Newspaper, periodical, book, and directory publishers",51,870,9265,37372
44,Rhode Island,5112,Software publishers,42,1332,42936,149246
44,Rhode Island,5121,Motion picture and video industries,46,550,2597,11301
44,Rhode Island,5122,Sound recording industries,7,c,D,D
44,Rhode Island,5151,Radio and television broadcasting,25,587,6994,28961
44,Rhode Island,5152,Cable and other subscription programming,1,b,D,D
44,Rhode Island,5171,Wired telecommunications carriers,134,2218,47259,171150
44,Rhode Island,5172,Wireless telecommunications carriers (except satellite),48,373,6114,23680
44,Rhode Island,5179,Other telecommunications,24,40,434,2003
44,Rhode Island,5182,"Data processing, hosting, and related services",44,433,7712,32187
44,Rhode Island,5191,Other information services,54,476,3732,14758
44,Rhode Island,5221,Depository credit intermediation,395,11388,201532,790153
44,Rhode Island,5222,Nondepository credit intermediation,63,1087,24809,98802
44,Rhode Island,5223,Activities related to credit intermediation,81,628,7772,39536
44,Rhode Island,5231,Securities and commodity contracts intermediation and brokerage,115,1889,61150,235638
44,Rhode Island,5239,Other financial investment activities,197,1350,54163,176929
44,Rhode Island,5241,Insurance carriers,132,7669,207831,661284
44,Rhode Island,5242,"Agencies, brokerages, and other insurance related activities",428,3244,68469,272936
44,Rhode Island,5259,Other investment pools and funds,3,0,0,112
44,Rhode Island,5311,Lessors of real estate,326,1379,13819,60169
44,Rhode Island,5312,Offices of real estate agents and brokers,277,715,7079,34557
44,Rhode Island,5313,Activities related to real estate,317,2024,21613,96102
44,Rhode Island,5321,Automotive equipment rental and leasing,63,539,5184,21670
44,Rhode Island,5322,Consumer goods rental,61,345,2724,14948
44,Rhode Island,5323,General rental centers,8,38,497,2632
44,Rhode Island,5324,Commercial and industrial machinery and equipment rental and leasing,35,248,3451,16116
44,Rhode Island,5331,Lessors of nonfinancial intangible assets (except copyrighted works),7,58,1080,4832
44,Rhode Island,5411,Legal services,790,4143,60103,274095
44,Rhode Island,5412,"Accounting, tax preparation, bookkeeping, and payroll services",474,3127,40844,168579
44,Rhode Island,5413,"Architectural, engineering, and related services",413,4049,69010,284864
44,Rhode Island,5414,Specialized design services,128,414,5320,22422
44,Rhode Island,5415,Computer systems design and related services,372,4350,88029,360129
44,Rhode Island,5416,"Management, scientific, and technical consulting services",461,4716,42424,188119
44,Rhode Island,5417,Scientific research and development services,86,1129,31201,121847
44,Rhode Island,5418,"Advertising, public relations, and related services",131,628,8938,39670
44,Rhode Island,5419,"Other professional, scientific, and technical services",193,1215,12244,55681
44,Rhode Island,5511,Management of companies and enterprises,207,10565,273495,867072
44,Rhode Island,5611,Office administrative services,71,727,14869,57429
44,Rhode Island,5612,Facilities support services,22,326,4408,19006
44,Rhode Island,5613,Employment services,168,9378,64399,290833
44,Rhode Island,5614,Business support services,87,1679,34074,98866
44,Rhode Island,5615,Travel arrangement and reservation services,89,1883,21714,84720
44,Rhode Island,5616,Investigation and security services,93,3767,24171,106648
44,Rhode Island,5617,Services to buildings and dwellings,1059,5803,30364,195438
44,Rhode Island,5619,Other support services,67,643,5813,24501
44,Rhode Island,5621,Waste collection,62,448,4666,23105
44,Rhode Island,5622,Waste treatment and disposal,10,244,3142,14792
44,Rhode Island,5629,Remediation and other waste management services,36,351,4394,22250
44,Rhode Island,6111,Elementary and secondary schools,111,5484,53821,227263
44,Rhode Island,6112,Junior colleges,3,f,D,D
44,Rhode Island,6113,"Colleges, universities, and professional schools",15,22208,174111,747683
44,Rhode Island,6114,Business schools and computer and management training,24,123,1227,5449
44,Rhode Island,6115,Technical and trade schools,22,316,2930,12884
44,Rhode Island,6116,Other schools and instruction,209,1058,4689,20352
44,Rhode Island,6117,Educational support services,28,227,2324,10035
44,Rhode Island,6211,Offices of physicians,735,7952,156493,709003
44,Rhode Island,6212,Offices of dentists,373,3020,33155,147647
44,Rhode Island,6213,Offices of other health practitioners,579,5007,46385,191814
44,Rhode Island,6214,Outpatient care centers,198,5003,57947,256192
44,Rhode Island,6215,Medical and diagnostic laboratories,122,1280,15454,72215
44,Rhode Island,6216,Home health care services,85,5817,40418,175050
44,Rhode Island,6219,Other ambulatory health care services,28,1003,10991,43885
44,Rhode Island,6221,General medical and surgical hospitals,10,18439,252946,1084914
44,Rhode Island,6222,Psychiatric and substance abuse hospitals,2,g,D,D
44,Rhode Island,6223,Specialty (except psychiatric and substance abuse) hospitals,5,4486,72102,303372
44,Rhode Island,6231,Nursing care facilities (skilled nursing facilities),88,10917,86019,369706
44,Rhode Island,6232,"Residential intellectual and developmental disability, mental health, and substance abuse facilities",303,5433,28717,123834
44,Rhode Island,6233,Continuing care retirement communities and assisted living facilities for the elderly,60,4382,25856,111628
44,Rhode Island,6239,Other residential care facilities,26,637,5371,22444
44,Rhode Island,6241,Individual and family services,317,8108,41314,179817
44,Rhode Island,6242,"Community food and housing, and emergency and other relief services",59,780,5942,25425
44,Rhode Island,6243,Vocational rehabilitation services,27,941,4712,20133
44,Rhode Island,6244,Child day care services,272,3819,19284,82950
44,Rhode Island,7111,Performing arts companies,24,606,2963,12744
44,Rhode Island,7112,Spectator sports,11,159,1346,6994
44,Rhode Island,7113,"Promoters of performing arts, sports, and similar events",31,1471,6629,29115
44,Rhode Island,7114,"Agents and managers for artists, athletes, entertainers, and other public figures",8,12,210,886
44,Rhode Island,7115,"Independent artists, writers, and performers",42,119,891,4672
44,Rhode Island,7121,"Museums, historical sites, and similar institutions",51,626,4175,19317
44,Rhode Island,7131,Amusement parks and arcades,7,20,110,1463
44,Rhode Island,7132,Gambling industries,11,g,D,D
44,Rhode Island,7139,Other amusement and recreation industries,368,5548,24212,135130
44,Rhode Island,7211,Traveler accommodation,178,4105,25460,129410
44,Rhode Island,7212,RV (recreational vehicle) parks and recreational camps,20,40,323,2656
44,Rhode Island,7213,Rooming and boarding houses,18,78,277,1012
44,Rhode Island,7223,Special food services,228,3555,18115,80972
44,Rhode Island,7224,Drinking places (alcoholic beverages),239,2096,7158,35634
44,Rhode Island,7225,Restaurants and other eating places,2409,38442,148002,709609
44,Rhode Island,8111,Automotive repair and maintenance,652,3317,30511,134073
44,Rhode Island,8112,Electronic and precision equipment repair and maintenance,36,178,2221,9151
44,Rhode Island,8113,Commercial and industrial machinery and equipment (except automotive and electronic) repair and maintenance,51,315,3876,16818
44,Rhode Island,8114,Personal and household goods repair and maintenance,110,478,4898,20848
44,Rhode Island,8121,Personal care services,560,2449,10921,49440
44,Rhode Island,8122,Death care services,103,599,5301,24053
44,Rhode Island,8123,Drycleaning and laundry services,164,1647,10408,46889
44,Rhode Island,8129,Other personal services,201,1206,5271,23323
44,Rhode Island,8131,Religious organizations,470,3013,16687,68611
44,Rhode Island,8132,Grantmaking and giving services,69,444,5647,23747
44,Rhode Island,8133,Social advocacy organizations,95,764,8745,37029
44,Rhode Island,8134,Civic and social organizations,143,1179,5311,25105
44,Rhode Island,8139,"Business, professional, labor, political, and similar organizations",247,1813,18503,78626
45,South Carolina,1131,Timber tract operations,29,191,2394,9944
45,South Carolina,1132,Forest nurseries and gathering of forest products,4,116,1108,2930
45,South Carolina,1133,Logging,308,2494,26069,106740
45,South Carolina,1141,Fishing,5,5,31,185
45,South Carolina,1142,Hunting and trapping,9,48,406,2018
45,South Carolina,1151,Support activities for crop production,40,363,2220,11476
45,South Carolina,1152,Support activities for animal production,53,208,1412,5433
45,South Carolina,1153,Support activities for forestry,70,495,5499,22565
45,South Carolina,2111,Oil and gas extraction,1,a,D,D
45,South Carolina,2122,Metal ore mining,2,c,D,D
45,South Carolina,2123,Nonmetallic mineral mining and quarrying,63,869,11853,48718
45,South Carolina,2131,Support activities for mining,16,69,643,3251
45,South Carolina,2211,"Electric power generation, transmission and distribution",290,11113,333697,1082452
45,South Carolina,2212,Natural gas distribution,14,494,9749,30799
45,South Carolina,2213,"Water, sewage and other systems",48,365,3081,14044
45,South Carolina,2361,Residential building construction,2029,8370,100058,444751
45,South Carolina,2362,Nonresidential building construction,549,8005,108571,468239
45,South Carolina,2371,Utility system construction,318,7428,91164,396910
45,South Carolina,2372,Land subdivision,113,721,8297,36734
45,South Carolina,2373,"Highway, street, and bridge construction",129,3514,37047,176011
45,South Carolina,2379,Other heavy and civil engineering construction,96,1433,17567,77462
45,South Carolina,2381,"Foundation, structure, and building exterior contractors",1149,8333,73410,335886
45,South Carolina,2382,Building equipment contractors,2576,24952,249137,1126931
45,South Carolina,2383,Building finishing contractors,1342,7174,62511,273062
45,South Carolina,2389,Other specialty trade contractors,1106,9897,96174,467612
45,South Carolina,3111,Animal food manufacturing,11,434,5541,21981
45,South Carolina,3112,Grain and oilseed milling,8,175,2094,8487
45,South Carolina,3113,Sugar and confectionery product manufacturing,11,145,652,2067
45,South Carolina,3114,Fruit and vegetable preserving and specialty food manufacturing,16,1944,18559,78463
45,South Carolina,3115,Dairy product manufacturing,10,389,4037,16180
45,South Carolina,3116,Animal slaughtering and processing,51,10748,80602,313679
45,South Carolina,3117,Seafood product preparation and packaging,1,a,D,D
45,South Carolina,3118,Bakeries and tortilla manufacturing,87,2632,22938,95346
45,South Carolina,3119,Other food manufacturing,27,1425,13675,57082
45,South Carolina,3121,Beverage manufacturing,67,1003,8936,37554
45,South Carolina,3122,Tobacco manufacturing,1,a,D,D
45,South Carolina,3131,"Fiber, yarn, and thread mills",26,3170,24038,101998
45,South Carolina,3132,Fabric mills,76,7130,77729,304196
45,South Carolina,3133,Textile and fabric finishing and fabric coating mills,44,4105,38362,162129
45,South Carolina,3141,Textile furnishings mills,39,2056,18206,73584
45,South Carolina,3149,Other textile product mills,70,1766,13392,60529
45,South Carolina,3151,Apparel knitting mills,2,b,D,D
45,South Carolina,3152,Cut and sew apparel manufacturing,25,448,3719,14602
45,South Carolina,3159,Apparel accessories and other apparel manufacturing,6,23,127,828
45,South Carolina,3161,Leather and hide tanning and finishing,2,a,D,D
45,South Carolina,3162,Footwear manufacturing,1,a,D,D
45,South Carolina,3169,Other leather and allied product manufacturing,9,56,233,993
45,South Carolina,3211,Sawmills and wood preservation,52,2429,28288,120319
45,South Carolina,3212,"Veneer, plywood, and engineered wood product manufacturing",29,2186,29312,116893
45,South Carolina,3219,Other wood product manufacturing,132,3612,33010,144697
45,South Carolina,3221,"Pulp, paper, and paperboard mills",18,6247,124770,499110
45,South Carolina,3222,Converted paper product manufacturing,62,4499,59080,242949
45,South Carolina,3231,Printing and related support activities,304,5320,53037,207167
45,South Carolina,3241,Petroleum and coal products manufacturing,20,235,1307,7189
45,South Carolina,3251,Basic chemical manufacturing,62,4802,103984,389171
45,South Carolina,3252,"Resin, synthetic rubber, and artificial synthetic fibers and filaments manufacturing",45,7930,120190,450390
45,South Carolina,3253,"Pesticide, fertilizer, and other agricultural chemical manufacturing",10,158,1749,6714
45,South Carolina,3254,Pharmaceutical and medicine manufacturing,26,3543,58519,228093
45,South Carolina,3255,"Paint, coating, and adhesive manufacturing",30,1455,23688,95555
45,South Carolina,3256,"Soap, cleaning compound, and toilet preparation manufacturing",34,1564,25515,103557
45,South Carolina,3259,Other chemical product and preparation manufacturing,38,2386,36553,150015
45,South Carolina,3261,Plastics product manufacturing,151,13907,160185,658795
45,South Carolina,3262,Rubber product manufacturing,34,7751,108777,460946
45,South Carolina,3271,Clay product and refractory manufacturing,15,991,12969,52523
45,South Carolina,3272,Glass and glass product manufacturing,25,1645,21005,82050
45,South Carolina,3273,Cement and concrete product manufacturing,177,3490,42117,188715
45,South Carolina,3274,Lime and gypsum product manufacturing,4,b,D,D
45,South Carolina,3279,Other nonmetallic mineral product manufacturing,37,612,6296,28931
45,South Carolina,3311,Iron and steel mills and ferroalloy manufacturing,15,2402,51771,209227
45,South Carolina,3312,Steel product manufacturing from purchased steel,15,921,10301,41164
45,South Carolina,3313,Alumina and aluminum production and processing,6,826,14330,56570
45,South Carolina,3314,Nonferrous metal (except aluminum) production and processing,15,1004,13437,55776
45,South Carolina,3315,Foundries,17,750,8429,33290
45,South Carolina,3321,Forging and stamping,22,925,11222,45281
45,South Carolina,3322,Cutlery and handtool manufacturing,16,1025,11390,47972
45,South Carolina,3323,Architectural and structural metals manufacturing,164,4315,50649,213588
45,South Carolina,3324,"Boiler, tank, and shipping container manufacturing",20,976,13441,55927
45,South Carolina,3325,Hardware manufacturing,4,360,5678,18769
45,South Carolina,3326,Spring and wire product manufacturing,14,314,3651,14473
45,South Carolina,3327,"Machine shops; turned product; and screw, nut, and bolt manufacturing",316,4405,49349,206576
45,South Carolina,3328,"Coating, engraving, heat treating, and allied activities",57,1363,15328,65215
45,South Carolina,3329,Other fabricated metal product manufacturing,84,10443,138700,519132
45,South Carolina,3331,"Agriculture, construction, and mining machinery manufacturing",24,3373,31862,108450
45,South Carolina,3332,Industrial machinery manufacturing,49,2605,46287,188345
45,South Carolina,3333,Commercial and service industry machinery manufacturing,16,1308,23336,84771
45,South Carolina,3334,"Ventilation, heating, air-conditioning, and commercial refrigeration equipment manufacturing",24,1777,25302,102140
45,South Carolina,3335,Metalworking machinery manufacturing,73,2962,36302,152456
45,South Carolina,3336,"Engine, turbine, and power transmission equipment manufacturing",33,5918,112681,459844
45,South Carolina,3339,Other general purpose machinery manufacturing,73,5476,78494,311084
45,South Carolina,3341,Computer and peripheral equipment manufacturing,6,e,D,D
45,South Carolina,3342,Communications equipment manufacturing,9,365,6203,23349
45,South Carolina,3343,Audio and video equipment manufacturing,3,f,D,D
45,South Carolina,3344,Semiconductor and other electronic component manufacturing,20,1295,17206,67871
45,South Carolina,3345,"Navigational, measuring, electromedical, and control instruments manufacturing",38,3001,54939,219778
45,South Carolina,3346,Manufacturing and reproducing magnetic and optical media,3,10,91,501
45,South Carolina,3351,Electric lighting equipment manufacturing,7,84,768,3489
45,South Carolina,3352,Household appliance manufacturing,7,g,D,D
45,South Carolina,3353,Electrical equipment manufacturing,35,2993,48186,172848
45,South Carolina,3359,Other electrical equipment and component manufacturing,39,4622,68332,283377
45,South Carolina,3361,Motor vehicle manufacturing,8,i,D,D
45,South Carolina,3362,Motor vehicle body and trailer manufacturing,21,427,3488,16435
45,South Carolina,3363,Motor vehicle parts manufacturing,93,17848,249039,1009783
45,South Carolina,3364,Aerospace product and parts manufacturing,19,8252,167205,606123
45,South Carolina,3365,Railroad rolling stock manufacturing,7,1104,17783,69698
45,South Carolina,3366,Ship and boat building,34,2789,26930,125487
45,South Carolina,3369,Other transportation equipment manufacturing,15,1222,16525,71821
45,South Carolina,3371,Household and institutional furniture and kitchen cabinet manufacturing,130,1519,14818,62286
45,South Carolina,3372,Office furniture (including fixtures) manufacturing,37,790,6864,32377
45,South Carolina,3379,Other furniture related product manufacturing,11,598,6848,27479
45,South Carolina,3391,Medical equipment and supplies manufacturing,92,2303,26870,109457
45,South Carolina,3399,Other miscellaneous manufacturing,197,2828,26355,116335
45,South Carolina,4231,Motor vehicle and motor vehicle parts and supplies merchant wholesalers,296,4580,46522,188152
45,South Carolina,4232,Furniture and home furnishing merchant wholesalers,125,1532,18055,74201
45,South Carolina,4233,Lumber and other construction materials merchant wholesalers,257,3845,47947,200549
45,South Carolina,4234,Professional and commercial equipment and supplies merchant wholesalers,409,7556,129819,549329
45,South Carolina,4235,Metal and mineral (except petroleum) merchant wholesalers,132,2587,31860,136256
45,South Carolina,4236,Household appliances and electrical and electronic goods merchant wholesalers,362,4854,80908,322570
45,South Carolina,4237,"Hardware, plumbing and heating equipment and supplies merchant wholesalers",317,3701,63973,250872
45,South Carolina,4238,"Machinery, equipment, and supplies merchant wholesalers",816,9789,161815,678364
45,South Carolina,4239,Miscellaneous durable goods merchant wholesalers,379,4201,44914,189700
45,South Carolina,4241,Paper and paper product merchant wholesalers,111,1375,22345,85752
45,South Carolina,4242,Drugs and druggists' sundries merchant wholesalers,96,1860,40668,146868
45,South Carolina,4243,"Apparel, piece goods, and notions merchant wholesalers",130,2684,36482,139717
45,South Carolina,4244,Grocery and related product merchant wholesalers,311,11928,134359,546991
45,South Carolina,4245,Farm product raw material merchant wholesalers,36,170,1403,7321
45,South Carolina,4246,Chemical and allied products merchant wholesalers,195,2483,37980,161509
45,South Carolina,4247,Petroleum and petroleum products merchant wholesalers,114,1193,17664,67228
45,South Carolina,4248,"Beer, wine, and distilled alcoholic beverage merchant wholesalers",57,3721,48781,196627
45,South Carolina,4249,Miscellaneous nondurable goods merchant wholesalers,290,2162,22067,89442
45,South Carolina,4251,Wholesale electronic markets and agents and brokers,463,2987,28933,134010
45,South Carolina,4411,Automobile dealers,847,18551,217216,931899
45,South Carolina,4412,Other motor vehicle dealers,263,2552,21455,101997
45,South Carolina,4413,"Automotive parts, accessories, and tire stores",1020,9629,57626,240888
45,South Carolina,4421,Furniture stores,491,3682,29626,128001
45,South Carolina,4422,Home furnishings stores,426,3145,17782,77492
45,South Carolina,4431,Electronics and appliance stores,512,4373,25021,105555
45,South Carolina,4441,Building material and supplies dealers,912,19565,125831,552729
45,South Carolina,4442,Lawn and garden equipment and supplies stores,285,2008,11747,53633
45,South Carolina,4451,Grocery stores,1305,43564,207206,835845
45,South Carolina,4452,Specialty food stores,274,1861,7772,34166
45,South Carolina,4453,"Beer, wine, and liquor stores",426,1507,7399,31817
45,South Carolina,4461,Health and personal care stores,1545,15474,110027,455949
45,South Carolina,4471,Gasoline stations,2558,19577,86689,340654
45,South Carolina,4481,Clothing stores,1672,19640,62177,276608
45,South Carolina,4482,Shoe stores,405,3718,11797,51490
45,South Carolina,4483,"Jewelry, luggage, and leather goods stores",286,1588,10617,45098
45,South Carolina,4511,"Sporting goods, hobby, and musical instrument stores",511,6556,28446,126668
45,South Carolina,4512,Book stores and news dealers,120,1408,4755,20275
45,South Carolina,4521,Department stores,127,11236,50473,205365
45,South Carolina,4529,Other general merchandise stores,1177,39425,221551,944886
45,South Carolina,4531,Florists,177,647,3046,12959
45,South Carolina,4532,"Office supplies, stationery, and gift stores",466,3309,12955,58210
45,South Carolina,4533,Used merchandise stores,357,2940,12797,53202
45,South Carolina,4539,Other miscellaneous store retailers,735,3933,22419,101039
45,South Carolina,4541,Electronic shopping and mail-order houses,299,2262,24382,103233
45,South Carolina,4542,Vending machine operators,56,718,5666,24618
45,South Carolina,4543,Direct selling establishments,386,2078,17671,77020
45,South Carolina,4811,Scheduled air transportation,26,872,7678,26829
45,South Carolina,4812,Nonscheduled air transportation,21,168,1850,8112
45,South Carolina,4831,"Deep sea, coastal, and great lakes water transportation",7,43,513,2327
45,South Carolina,4832,Inland water transportation,5,8,89,592
45,South Carolina,4841,General freight trucking,936,13242,152360,640946
45,South Carolina,4842,Specialized freight trucking,465,6149,59598,263624
45,South Carolina,4851,Urban transit systems,6,404,3653,15971
45,South Carolina,4852,Interurban and rural bus transportation,6,b,D,D
45,South Carolina,4853,Taxi and limousine service,57,278,1290,5425
45,South Carolina,4854,School and employee bus transportation,12,132,1213,4839
45,South Carolina,4855,Charter bus industry,16,264,1357,6395
45,South Carolina,4859,Other transit and ground passenger transportation,73,1018,4894,20609
45,South Carolina,4861,Pipeline transportation of crude oil,2,a,D,D
45,South Carolina,4862,Pipeline transportation of natural gas,9,63,1597,4047
45,South Carolina,4869,Other pipeline transportation,10,40,1077,3841
45,South Carolina,4871,"Scenic and sightseeing transportation, land",13,231,986,5384
45,South Carolina,4872,"Scenic and sightseeing transportation, water",44,215,1059,7024
45,South Carolina,4879,"Scenic and sightseeing transportation, other",3,b,D,D
45,South Carolina,4881,Support activities for air transportation,66,831,9385,38404
45,South Carolina,4882,Support activities for rail transportation,16,639,9788,32227
45,South Carolina,4883,Support activities for water transportation,38,2672,24484,108016
45,South Carolina,4884,Support activities for road transportation,175,1125,7358,31450
45,South Carolina,4885,Freight transportation arrangement,243,4064,45849,193922
45,South Carolina,4889,Other support activities for transportation,26,170,1077,4290
45,South Carolina,4921,Couriers and express delivery services,151,7076,68761,281430
45,South Carolina,4922,Local messengers and local delivery,41,228,1560,6910
45,South Carolina,4931,Warehousing and storage,251,20304,194754,792294
45,South Carolina,5111,"Newspaper, periodical, book, and directory publishers",199,3044,28277,121508
45,South Carolina,5112,Software publishers,87,3651,103061,418096
45,South Carolina,5121,Motion picture and video industries,123,2194,6201,26675
45,South Carolina,5122,Sound recording industries,13,f,D,D
45,South Carolina,5151,Radio and television broadcasting,103,2847,35323,148589
45,South Carolina,5152,Cable and other subscription programming,6,99,1369,5280
45,South Carolina,5171,Wired telecommunications carriers,449,11396,173154,701396
45,South Carolina,5172,Wireless telecommunications carriers (except satellite),240,6098,85290,296472
45,South Carolina,5174,Satellite telecommunications,3,9,75,302
45,South Carolina,5179,Other telecommunications,73,261,2953,11143
45,South Carolina,5182,"Data processing, hosting, and related services",104,4965,84789,364415
45,South Carolina,5191,Other information services,94,1132,15751,55915
45,South Carolina,5221,Depository credit intermediation,1810,26273,400043,1473480
45,South Carolina,5222,Nondepository credit intermediation,1567,7336,107628,433543
45,South Carolina,5223,Activities related to credit intermediation,472,1268,14271,59142
45,South Carolina,5231,Securities and commodity contracts intermediation and brokerage,627,3497,123142,434538
45,South Carolina,5239,Other financial investment activities,513,1518,33509,133742
45,South Carolina,5241,Insurance carriers,346,18462,366782,1218101
45,South Carolina,5242,"Agencies, brokerages, and other insurance related activities",2009,11495,151954,629353
45,South Carolina,5259,Other investment pools and funds,9,7,71,738
45,South Carolina,5311,Lessors of real estate,1354,5812,60204,226995
45,South Carolina,5312,Offices of real estate agents and brokers,1966,5527,55524,260025
45,South Carolina,5313,Activities related to real estate,1268,7891,75845,318967
45,South Carolina,5321,Automotive equipment rental and leasing,237,2344,18818,80266
45,South Carolina,5322,Consumer goods rental,395,2444,17094,80061
45,South Carolina,5323,General rental centers,49,181,1073,4857
45,South Carolina,5324,Commercial and industrial machinery and equipment rental and leasing,176,1746,25842,110956
45,South Carolina,5331,Lessors of nonfinancial intangible assets (except copyrighted works),18,118,1364,6346
45,South Carolina,5411,Legal services,2584,13648,204745,985799
45,South Carolina,5412,"Accounting, tax preparation, bookkeeping, and payroll services",1717,14902,143885,589888
45,South Carolina,5413,"Architectural, engineering, and related services",1480,21007,408163,1757625
45,South Carolina,5414,Specialized design services,360,1058,10243,46808
45,South Carolina,5415,Computer systems design and related services,1095,11713,218759,909559
45,South Carolina,5416,"Management, scientific, and technical consulting services",1713,12109,186313,743293
45,South Carolina,5417,Scientific research and development services,143,4109,89692,397416
45,South Carolina,5418,"Advertising, public relations, and related services",430,3241,34605,150607
45,South Carolina,5419,"Other professional, scientific, and technical services",957,7407,58537,266626
45,South Carolina,5511,Management of companies and enterprises,666,26402,607647,2115533
45,South Carolina,5611,Office administrative services,364,5114,53258,223039
45,South Carolina,5612,Facilities support services,96,3834,50584,395244
45,South Carolina,5613,Employment services,793,91057,613911,2758022
45,South Carolina,5614,Business support services,348,11496,74583,321736
45,South Carolina,5615,Travel arrangement and reservation services,213,1211,12055,52306
45,South Carolina,5616,Investigation and security services,321,12318,83509,356907
